CL.F.Open,CL.F.High,CL.F.Low,CL.F.Close,CL.F.Volume,CL.F.Adjusted
37.34,37.990002,33.200001,35.400002,179925,35.400002
35.279999,36.869999,34.18,36.509998,97975,36.509998
36.139999,39.549999,32.700001,38.740002,354707,38.740002
40.91,44.43,40.240002,43.549999,276261,43.549999
44.209999,45.099998,40.41,43.669998,317569,43.669998
43.259998,47,41.400002,46.470001,269756,46.470001
46.049999,48.59,45.25,45.73,277496,45.73
45.650002,47.490002,41.41,41.580002,308439,41.580002
41.990002,43.599998,40.599998,42.16,291416,42.16
42.220001,42.32,40.18,41.439999,245854,41.439999
41.650002,43.439999,41.02,41.68,237726,41.68
42.220001,42.25,39.830002,40.080002,263645,40.080002
40.279999,41.169998,39.650002,40.779999,244615,40.779999
40.93,41.919998,39.740002,40.32,254203,40.32
40.299999,41.25,39.459999,41.169998,229734,41.169998
41,42.68,38.599998,40.169998,518382,40.169998
39.880001,42.43,39.419998,39.560001,317497,39.560001
39.759998,41.799999,37.349998,37.549999,359674,37.549999
38.150002,38.470001,35.650002,35.939999,315650,35.939999
35.919998,36.25,33.549999,33.98,326176,33.98
34.360001,38.25,33.810001,37.509998,281710,37.509998
37.810001,38.490002,34.450001,34.93,153708,34.93
35.02,36.220001,34.130001,34.619999,73864,34.619999
34.75,39.849998,34.59,39.48,82550,39.48
38.860001,39.5,36.91,38.939999,244809,38.939999
39.73,41.490002,37.869999,38.439999,285905,38.439999
38.099998,40.130001,37.650002,39.959999,238188,39.959999
39.919998,42.830002,39.400002,42.5,323428,42.5
42.389999,45.299999,42.27,45.220001,287202,45.220001
44.59,44.91,42.549999,44.759998,274579,44.759998
44.34,44.490002,39.84,40.150002,245234,40.150002
40.099998,42.07,39.439999,41.650002,241538,41.650002
41.380001,45.759998,41.040001,45.380001,319761,45.380001
45.419998,45.700001,42.860001,43.610001,228192,43.610001
43.610001,46.299999,43.450001,45.52,306347,45.52
45.759998,48.830002,44.970001,47.07,390590,47.07
47.25,48.32,45.330002,45.709999,289157,45.709999
45.57,46.040001,42.080002,42.330002,339876,42.330002
42.73,47.220001,42.509998,47.029999,316566,47.029999
47.209999,48.139999,45.599998,46.25,221028,46.25
45.200001,47.630001,43.619999,47.349998,240078,47.349998
47.060001,49.82,46.529999,49.16,214930,49.16
48.669998,49.869999,46.919998,48.139999,125337,48.139999
49.73,52.25,48.779999,51.610001,96379,51.610001
51.060001,52.130001,50.299999,51.060001,180152,51.060001
52.130001,54.049999,51.619999,53.799999,229890,53.799999
53.830002,54.060001,52.450001,53.98,212790,53.98
53.73,54.18,51.860001,52.77,283727,52.77
52.84,54.66,52.759998,54.34,196916,54.34
54,54.279999,51.639999,52.380001,181165,52.380001
52.25,52.25,48.110001,48.41,222171,48.41
48.639999,50,47.77,49.66,240254,49.66
48.959999,48.959999,47.259998,48.389999,234224,48.389999
48.450001,52.869999,48.450001,52.639999,270270,52.639999
52.360001,53.900002,51.02,52.509998,212172,52.509998
52.400002,53.599998,49.810001,51.049999,228983,51.049999
51.389999,51.82,48.400002,49.150002,254031,49.150002
48.470001,51.299999,47.369999,49.380001,352611,49.380001
49.959999,52.450001,49.720001,52.240002,294835,52.240002
52,52.150002,48.84,50.049999,290456,50.049999
49.959999,51.119999,48.849998,49.41,284710,49.41
49.16,50.790001,48.91,49.25,228056,49.25
49.700001,50.48,49.110001,49.98,196957,49.98
49.93,51.369999,49.41,50.330002,137021,50.330002
50.16,50.310001,45.439999,45.880001,89895,45.880001
45.259998,47.200001,43.830002,46.509998,287925,46.509998
48.68,49.09,47.700001,48.849998,238729,48.849998
48.490002,49.919998,48.369999,49.619999,227296,49.619999
49.650002,51.75,49.060001,51.549999,230865,51.549999
51.450001,51.450001,48.009998,50.139999,265293,50.139999
50.099998,50.189999,48.549999,49.919998,186823,49.919998
49.25,51.419998,49.119999,50.970001,234826,50.970001
50.790001,51.939999,50.209999,51.119999,208296,51.119999
50.950001,53.650002,50.43,53.200001,248750,53.200001
52.619999,54.639999,52.560001,54.470001,229782,54.470001
54.459999,54.830002,53.5,53.84,234306,53.84
54.119999,56.470001,53.57,56.34,334302,56.34
56.299999,58.57,55.459999,56.709999,377826,56.709999
56.5,58.75,56.150002,58.630001,291819,58.630001
58.490002,58.630001,56.779999,58.5,290030,58.5
58.099998,60.080002,57.810001,58.849998,305957,58.849998
59.290001,59.900002,57.41,58.02,311802,58.02
57.73,59,56.549999,58.619999,260456,58.619999
58.540001,58.880001,56.07,56.34,216089,56.34
56.470001,59.330002,56.119999,59.029999,134714,59.029999
59.16,60.48,58.549999,59.650002,252709,59.650002
60.18,62.259998,59.860001,62.040001,270022,62.040001
61.68,61.869999,59.919998,61.049999,237412,61.049999
61.049999,61.98,60.5,61.669998,186302,61.669998
61.5,62.540001,59.529999,62.450001,267127,62.450001
62.869999,63.82,62.189999,63.450001,261888,63.450001
62.91,65.440002,62.75,65.080002,281439,65.080002
64.769997,66.639999,64.68,66.309998,261370,66.309998
66.480003,68.68,66.230003,68.580002,234080,68.580002
68.040001,69.050003,67.5,68.550003,266861,68.550003
68.25,68.949997,64.949997,66.120003,322365,66.120003
66.089996,69.599998,65.919998,68.809998,304674,68.809998
68.730003,70.32,67.540001,68.440002,329259,68.440002
68.32,68.949997,66.779999,68.089996,289278,68.089996
68.690002,70.690002,68.43,70.010002,316884,70.010002
70.510002,71.790001,70.43,71.330002,346248,71.330002
71.459999,73.230003,71.32,72.68,314790,72.68
72.43,72.629997,70.800003,72.040001,224601,72.040001
72.199997,72.349998,69.580002,70.620003,242211,70.620003
70.309998,72.769997,69.800003,70.470001,266350,70.470001
70.260002,71.279999,69,71.029999,265584,71.029999
70.82,71.75,70.220001,71.370003,178851,71.370003
71.349998,72.300003,68.900002,69.550003,115712,69.550003
69.889999,69.889999,66.25,66.93,278468,66.93
67.150002,69.68,66.370003,69.239998,279901,69.239998
68.550003,69.860001,68.059998,68.669998,242855,68.669998
68.290001,70.93,68.110001,70.230003,254942,70.230003
70.339996,71.290001,68.809998,69.160004,208025,69.160004
69.25,71.919998,68.360001,71.489998,229882,71.489998
71.599998,73.379997,68.900002,69.889999,331550,69.889999
70.449997,71.849998,68.519997,69.309998,304636,69.309998
69.220001,69.739998,66.260002,66.730003,243250,66.730003
65.540001,65.650002,63.400002,64.050003,256986,64.050003
64.190002,64.910004,62.209999,62.93,262358,62.93
61.75,62.68,60.009998,60.139999,334958,60.139999
60.380001,61.619999,59.25,60.41,314800,60.41
60.450001,60.889999,58.720001,59.889999,264745,59.889999
59.860001,60.669998,58.32,59.689999,301907,59.689999
60.139999,61.459999,59.150002,59.52,305947,59.52
59.790001,62,59.650002,61.540001,279729,61.540001
62,62.25,60.290001,62.02,250043,62.02
62.240002,63.990002,61.040001,63.560001,186315,63.560001
63.380001,64.900002,63.189999,63.98,125148,63.98
64.199997,65.529999,63.509998,64.720001,279584,64.720001
65.029999,65.769997,63.759998,65.400002,319989,65.400002
65.400002,67.489998,64.400002,67.160004,321627,67.160004
66.620003,68.199997,66.459999,68.050003,217270,68.050003
68.050003,68.989998,67.599998,68.379997,245180,68.379997
68.260002,68.860001,66.480003,67.230003,253558,67.230003
66.68,67.010002,62.700001,63.349998,342411,63.349998
62.860001,67.290001,62.759998,66.940002,344216,66.940002
66.690002,69.739998,64.959999,69.449997,400836,69.449997
69.300003,72.199997,69.089996,71.580002,323455,71.580002
71.339996,71.949997,70.160004,71.419998,285877,71.419998
71.82,72.099998,69.709999,71.970001,307551,71.970001
71.830002,72.419998,70.18,71.940002,328670,71.940002
71.809998,72.839996,70.379997,70.93,367023,70.93
70.669998,71.57,70.089996,70.599998,304092,70.599998
70.760002,71.25,68.709999,69.449997,389079,69.449997
69.669998,71.129997,68.839996,70.160004,342269,70.160004
70.540001,72.209999,70.050003,70.519997,322969,70.519997
70.900002,71.599998,67.120003,67.510002,320144,67.510002
67.690002,67.690002,65.230003,66.75,264790,66.75
66.800003,70.290001,66.110001,69.190002,182990,69.190002
70.25,72.800003,68.050003,72.419998,126682,72.419998
72.150002,72.879997,71.650002,72.540001,241477,72.540001
72.879997,74.720001,72.029999,73.889999,246228,73.889999
73.75,74.809998,73.57,74.370003,208702,74.370003
73.970001,75,71.110001,72.050003,324399,72.050003
71.349998,72.639999,70.669998,71.43,255501,71.43
71.360001,72.949997,69.830002,72.489998,272730,72.489998
72.860001,73.519997,71.779999,72.739998,239217,72.739998
72.75,73.360001,69.129997,69.959999,276967,69.959999
69.559998,71.370003,68,68.050003,336835,68.050003
68.199997,68.800003,67.050003,68.050003,269497,68.050003
68.150002,69.400002,67.660004,67.959999,231967,67.959999
68.190002,68.779999,67.120003,68.019997,229782,68.019997
68.110001,71.790001,67.540001,71.099998,374237,71.099998
71.330002,72.519997,70.660004,71.309998,331984,71.309998
71.639999,72.440002,70.860001,71.940002,345551,71.940002
72.050003,72.900002,68.82,69.290001,374693,69.290001
69.150002,69.510002,68.019997,68.860001,255720,68.860001
68.779999,71.190002,68.480003,70.93,288040,70.93
70.400002,72.559998,70.139999,72.510002,291946,72.510002
72.309998,73.160004,71.660004,72.470001,235707,72.470001
72.400002,72.660004,71.269997,72.040001,165696,72.040001
71.779999,72.199997,68.959999,69.709999,142853,69.709999
69.669998,71.849998,69.610001,71.550003,218292,71.550003
71.629997,71.809998,68.040001,68.970001,307578,68.970001
68.330002,68.769997,65.599998,65.889999,357456,65.889999
65.919998,67.089996,65.050003,66.019997,315319,66.019997
66.150002,67.540001,65.410004,66.839996,231410,66.839996
67.110001,67.330002,65.82,66.709999,247345,66.709999
66.709999,70.720001,66.220001,70.610001,386690,70.610001
70.400002,71.389999,69.129997,70.82,334690,70.82
70.349998,70.690002,68.32,69.949997,312014,69.949997
69.809998,71,68.050003,70.410004,346922,70.410004
70.260002,71.970001,70.059998,70.879997,372435,70.879997
71.160004,71.760002,68.879997,69.57,372435,69.57
69.800003,72.550003,69.169998,71.690002,405214,71.690002
71.419998,72.349998,70.620003,71.769997,322276,71.769997
72.239998,73.839996,72.050003,73.269997,260226,73.269997
73.169998,74.550003,72.830002,74.150002,361151,74.150002
74.400002,75.529999,74.400002,75.18,296006,75.18
75.339996,77.970001,74.790001,77.580002,355573,77.580002
77.760002,78.75,76.82,78.529999,238421,78.529999
78.559998,79.690002,78.050003,79.610001,131534,79.610001
79.610001,80.050003,78.050003,79.089996,320697,79.089996
78.690002,82,77.639999,81.370003,395742,81.370003
81.040001,81.5,79.860001,81.190002,295407,81.190002
81.260002,81.779999,79.550003,80.5,293751,80.5
79.650002,81.580002,77.970001,78.68,363907,78.68
78.68,79.889999,77.809998,79.550003,375672,79.550003
79.470001,79.830002,77.059998,77.459999,359438,77.459999
77.110001,80.459999,77.029999,79.870003,360575,79.870003
79.980003,80.209999,76.849998,77,412394,77
77.019997,78.660004,76.559998,78.129997,371006,78.129997
78.089996,79.769997,76.550003,79.599998,373992,79.599998
79.470001,81.059998,79.120003,80.400002,366103,80.400002
80.290001,80.519997,79.339996,79.620003,257603,79.620003
79.800003,80.339996,76.709999,77.43,395797,77.43
77.870003,80.190002,77.769997,79.43,327402,79.43
79.239998,80.510002,77.889999,79.050003,371088,79.050003
78.879997,80.099998,78.57,79.279999,297815,79.279999
79.25,79.690002,76.519997,76.940002,412833,76.940002
76.779999,77.669998,75.57,76.349998,335366,76.349998
76.580002,79.43,76.349998,78.900002,361387,78.900002
78.93,79.730003,78.139999,79.139999,319240,79.139999
79.379997,80.330002,78.669998,79.580002,253658,79.580002
79.629997,79.870003,77.059998,77.459999,175227,77.459999
77.589996,77.989998,76.199997,76.720001,263044,76.720001
77.800003,79.919998,77.150002,77.559998,382888,77.559998
77.449997,77.800003,75.599998,76.019997,413033,76.019997
75.830002,78.089996,75.5,77.959999,337389,77.959999
NA,NA,NA,NA,NA,NA
76.050003,78,75.129997,77.279999,358538,77.279999
77.349998,79.040001,77.010002,78.370003,310483,78.370003
77.900002,78.589996,76.220001,76.599998,340897,76.599998
76.510002,77.5,75.540001,76.459999,351788,76.459999
75.830002,77.900002,74.849998,75.470001,411579,75.470001
75.800003,76.099998,73.699997,73.93,359248,73.93
74,74.389999,72.510002,72.620003,424771,72.620003
73.120003,73.870003,70.129997,70.669998,526968,70.669998
70.800003,71.389999,69.809998,70.540001,407657,70.540001
70.57,71.199997,69.459999,69.870003,343411,69.870003
69.629997,70.220001,68.589996,69.510002,268931,69.510002
69.57,71.150002,69.309998,70.690002,262945,70.690002
70.779999,73.550003,70.589996,72.660004,298377,72.660004
72.739998,73.129997,71.209999,72.650002,173958,72.650002
72.599998,74.690002,72.550003,73.360001,122741,73.360001
73.050003,74.32,71.989998,72.470001,189118,72.470001
73.43,74.910004,72.720001,74.400002,196830,74.400002
74.519997,77,74.25,76.669998,205585,76.669998
NA,NA,NA,NA,NA,NA
77.919998,79.120003,77.760002,78.769997,108895,78.769997
78.660004,79.389999,78.019997,78.870003,137090,78.870003
78.800003,79.800003,78.459999,79.279999,156075,79.279999
79.279999,80,79.160004,79.360001,120372,79.360001
79.629997,81.68,79.629997,81.510002,263542,81.510002
81.629997,82,80.949997,81.769997,258887,81.769997
81.43,83.519997,80.849998,83.18,370059,83.18
83.199997,83.360001,82.260002,82.660004,246632,82.660004
82.650002,83.470001,81.800003,82.75,310377,82.75
82.879997,83.949997,81.959999,82.519997,296304,82.519997
82.07,82.339996,79.910004,80.790001,333866,80.790001
80.059998,80.669998,78.370003,79.650002,401627,79.650002
79.629997,80.360001,78.919998,79.389999,275404,79.389999
79.199997,79.309998,77.699997,78,200555,78
77.849998,79.150002,76.760002,79.019997,186882,79.019997
78.879997,79.029999,76.959999,77.620003,303758,77.620003
77.559998,78.360001,75.660004,76.080002,327417,76.080002
75.839996,76.5,74.010002,74.540001,348819,74.540001
74.239998,75.419998,74.059998,75.260002,280559,75.260002
75.279999,75.389999,73.82,74.709999,256207,74.709999
74.690002,75.089996,72.650002,73.669998,356179,73.669998
73.75,74.489998,72.93,73.639999,292911,73.639999
73.889999,74.82,72.43,72.889999,335270,72.889999
72.839996,74.989998,72.489998,74.43,277411,74.43
74.940002,77.410004,74.400002,77.230003,366269,77.230003
76.989998,78.040001,76.519997,76.980003,391294,76.980003
77.089996,77.169998,72.419998,73.139999,523892,73.139999
73.040001,73.940002,69.5,71.190002,596142,71.190002
72.18,72.389999,70.769997,71.889999,345638,71.889999
71.68,74.150002,71.32,73.75,429845,73.75
73.790001,74.970001,72.599998,74.519997,422057,74.519997
74.650002,75.690002,73.379997,75.279999,464441,75.279999
75.300003,75.349998,72.660004,74.129997,335805,74.129997
74.019997,77.419998,73.709999,77.010002,365032,77.010002
77.32,77.82,76.529999,77.330002,283816,77.330002
77.290001,79.290001,76.32,79.059998,274169,79.059998
78.370003,80.099998,77.760002,79.809998,183234,79.809998
80.099998,80.510002,79.449997,80.160004,238956,80.160004
80.029999,80.389999,78.220001,78.860001,316878,78.860001
79.129997,80.449997,78.25,80,289321,80
80.309998,80.32,77.050003,78.169998,346025,78.169998
78.330002,80.050003,77.82,79.660004,319038,79.660004
79.839996,80.620003,78.059998,78.699997,298718,78.699997
78.879997,80.949997,78.260002,79.68,301698,79.68
79.639999,81.230003,79.440002,80.870003,306910,80.870003
81.010002,81.089996,79.699997,80.209999,278889,80.209999
80.580002,82.07,80.470001,81.5,299634,81.5
81.790001,82.410004,80.75,81.870003,295351,81.870003
81.75,81.910004,80.160004,81.489998,332133,81.489998
81.379997,83.029999,80.809998,82.089996,430148,82.089996
81.980003,82.379997,81.330002,82.110001,279161,82.110001
82.199997,83.160004,80.57,81.239998,337201,81.239998
81.129997,81.309998,79.129997,79.800003,283135,79.800003
79.839996,82.040001,79.32,81.699997,290180,81.699997
82.050003,83.089996,81.720001,82.93,275205,82.93
82.849998,82.849998,81.68,82.199997,208343,82.199997
82.169998,82.169998,79.860001,80.68,150682,80.68
80.93,81.489998,78.57,81.25,351220,81.25
81.809998,82.199997,80.849998,81.910004,261873,81.910004
81.580002,81.639999,79.879997,80.610001,307763,80.610001
80.25,81.480003,80.199997,80.529999,296271,80.529999
80.129997,81.459999,79.540001,80,324607,80
80.239998,82.779999,80.18,82.169998,311042,82.169998
82.5,82.739998,81.769997,82.370003,244435,82.370003
82.5,83.849998,82.220001,83.760002,371961,83.760002
83.360001,85.220001,83.209999,84.870003,295387,84.870003
85.309998,86.900002,85.059998,86.620003,244106,86.620003
86.739998,87.089996,86.129997,86.839996,290480,86.839996
86.760002,87,85.519997,85.879997,379528,85.879997
85.639999,85.879997,84.379997,85.389999,389596,85.389999
85.559998,86.370003,84.120003,84.919998,442943,84.919998
85.169998,85.709999,84.080002,84.339996,421904,84.339996
84.360001,84.419998,82.510002,84.050003,552298,84.050003
83.82,86.389999,83.709999,85.839996,425166,85.839996
85.910004,86.269997,85.269997,85.510002,274095,85.510002
85.349998,85.440002,82.519997,83.239998,268760,83.239998
82.919998,83,80.529999,81.449997,122831,81.449997
81.690002,83.650002,81.510002,83.449997,344024,83.449997
84.029999,84.639999,82.919998,83.68,428236,83.68
83.470001,84.07,81.730003,83.699997,433947,83.699997
83.75,85.190002,82.919998,85.120003,322550,85.120003
85.220001,85.629997,83.730003,84.199997,337123,84.199997
83.889999,84.330002,81.790001,82.440002,462842,82.440002
